dex,contour,solidity,symmetry,aspect,occupancy,eff_colors,edge_density,area
233,1.7212320811625368,0.6537802099725204,0.4430274753758424,1.0175438596491229,0.42474365234375,22,0.14337548498347463,27836
234,3.1777401649504293,0.5104154427192614,0.21166719795983424,0.7672413793103449,0.23199462890625,22,0.2792028413575375,15204
235,2.7369589791544118,0.6404426328798966,0.3889520022720818,0.8620689655172413,0.298492431640625,22,0.2914834883958695,19562
236,2.268542953556689,0.6306301377357716,0.26783259088159267,1.0,0.3517608642578125,22,0.24834077994187306,23053
237,2.44821278281117,0.5944337660285948,0.3965975873801423,1.0265486725663717,0.344482421875,21,0.2588589652728561,22576
238,1.4876274447919269,0.7987614930050786,0.7918007792647807,0.6206896551724138,0.322784423828125,20,0.22652926160537015,21154
239,2.0438821526531132,0.5728585348569404,0.579628724963361,1.4683544303797469,0.197357177734375,21,0.29619607236740375,12934
240,1.9457533972194272,0.6657805399385699,0.504057782827463,0.7155172413793104,0.2827911376953125,21,0.2340689580747855,18533
241,1.7485261103846859,0.7200952664483478,0.48338035079111985,0.853448275862069,0.36907958984375,21,0.23164379030924426,24188
242,1.3149401254402655,0.864437187810576,0.869476622470342,0.9525862068965517,0.5109710693359375,22,0.16660196494161914,33487
243,2.5341286925162083,0.6015354715992888,0.5603146228101538,1.2210526315789474,0.3329620361328125,21,0.34530956418129327,21821
244,2.2656347509372807,0.6930319660831794,0.4910464465584779,0.9224137931034483,0.4065704345703125,21,0.2633890035653969,26645
245,2.959454595049415,0.6310464293848975,0.6543054682589566,1.0357142857142858,0.401611328125,22,0.3031534954407295,26320
246,1.3907664679884377,0.8342147734326505,0.5419707191702235,0.5818965517241379,0.2563323974609375,20,0.19155902137031966,16799
247,1.4642728446830486,0.7823341106942654,0.5950032484791211,0.7974137931034483,0.4120635986328125,21,0.1834845399000185,27005
248,1.9003458208675486,0.6826400378161191,0.3998545983278808,0.9224137931034483,0.352569580078125,21,0.2902709253007877,23106
249,2.7405728271129113,0.5369395112388484,0.2187028657616893,1.281767955801105,0.24658203125,22,0.2969059405940594,16160
250,3.0084068671495423,0.5590263301369424,0.2468080540753192,0.9094827586206896,0.2659759521484375,21,0.42797315128219837,17431
251,1.9236188378065493,0.6766929788117989,0.5296769346356123,1.1485148514851484,0.3106689453125,20,0.2774066797642436,20360
252,2.3359798679308335,0.5812042016104316,0.3089859437751004,0.9568965517241379,0.31829833984375,19,0.2406040268456376,20860
253,3.4619335455198503,0.496908310976572,0.3569973358407773,1.1485148514851484,0.264251708984375,19,0.35096431458597993,17318
254,2.8843753622572144,0.5560151721176555,0.3449433923068933,0.9353448275862069,0.2963714599609375,22,0.3314112135097565,19423
255,1.7693265228389248,0.7915901305664499,0.4709409594095941,0.6077586206896551,0.2433013916015625,20,0.19949827532141737,15945
256,2.9745280536353937,0.5260796737309738,0.31750200627416647,1.031111111111111,0.2755584716796875,20,0.32028351514480313,18059
257,2.2983722358523195,0.6204281258860221,0.3377655509705028,0.7586206896551724,0.267120361328125,21,0.29395635782017593,17506
258,1.4114136007942912,0.7152032954458769,0.4870574800152265,0.9568965517241379,0.3576507568359375,18,0.19983787704253594,23439
259,1.6421755218082048,0.7657924819005649,0.7195149170448627,0.8706896551724138,0.3526611328125,19,0.23489961924541364,23112
260,2.1285209745419613,0.7402066901342168,0.5410722683806239,1.380952380952381,0.3000030517578125,21,0.30817354152891513,19661
261,1.8127013777598528,0.6849110882558989,0.4622581466395112,1.1262135922330097,0.3505706787109375,20,0.255930359085963,22975
262,2.5687888943655532,0.586757715416355,0.582622844126261,0.9827586206896551,0.3710479736328125,19,0.23029156557141095,24317
263,1.7258503684174276,0.8185920941290245,0.5687258687258687,1.5675675675675675,0.3099822998046875,22,0.29480679301009105,20315
264,1.8592504588655356,0.697914623782441,0.5886904761904762,2.4166666666666665,0.16290283203125,22,0.3614649681528662,10676
265,1.6421149424457968,0.7659209098125618,0.496802380801621,0.8189655172413793,0.3607025146484375,21,0.2523795422818224,23639
266,1.901647889841425,0.4985960301542292,0.6714272465918576,1.1100478468899522,0.2750091552734375,21,0.22831936969427954,18023
267,2.5489807671310394,0.5673563866661967,0.5040493396461501,1.0357142857142858,0.3683929443359375,20,0.3229093318974444,24143
268,1.9747268612058277,0.48289048392236605,0.7408096280087527,1.2473118279569892,0.2427825927734375,21,0.23719439381559926,15911
269,1.8192030817666658,0.7574398857233553,0.6622257053291536,1.5675675675675675,0.2912750244140625,21,0.3244276808633244,19089
270,1.1808610638201809,0.8996273802188774,0.7853732386165133,1.1776649746192893,0.467864990234375,18,0.1756897788793947,30662
271,2.0730220120821596,0.6884919242804821,0.6477700161203654,0.8706896551724138,0.37432861328125,19,0.23177890102722973,24532
272,1.4388063613268005,0.8226920021995479,0.6339036524693605,0.8275862068965517,0.410919189453125,22,0.2877088748607501,26930
273,1.0931039118430383,0.9105166207560881,0.8146850791512293,0.75,0.4110565185546875,20,0.19005902223542076,26939
274,2.2112328391876668,0.6425159025523266,0.3759715117429274,0.9439655172413793,0.3714447021484375,22,0.25144805488230704,24343
275,1.9449766522958742,0.7362314022109551,0.485177733065057,1.0740740740740742,0.337890625,21,0.2904624277456647,22144
276,1.79597782603934,0.6781776194044687,0.37067260138476754,1.288888888888889,0.33831787109375,22,0.2014703229298214,22172
277,2.5744415080934746,0.5067460373173095,0.2704681450193594,1.2608695652173914,0.2753753662109375,18,0.2664154707153544,18047
278,2.12986405117668,0.5030663888061924,0.11685393258426967,1.4233128834355828,0.1289215087890625,17,0.31412001420286423,8449
279,1.564696794904769,0.7397156206080098,0.6073403582138829,0.978448275862069,0.4457244873046875,19,0.18931224538701175,29211
280,1.574316279214612,0.7025305972209441,0.6333761232349165,0.6077586206896551,0.291229248046875,21,0.20051346536728493,19086
281,2.2110200722528677,0.7262416811110398,0.7563525332505304,0.5991379310344828,0.2589263916015625,21,0.2967175437562614,16969
282,2.2064865548671224,0.5621472945416608,0.18928499765901946,1.008695652173913,0.2713165283203125,20,0.2888476463640965,17781
283,2.9691241254749334,0.2995297442061534,0.4246740220661986,1.2340425531914894,0.108367919921875,18,0.3863700366094058,7102
284,2.227501712122929,0.565518779386348,0.4395874727978049,1.310734463276836,0.2321624755859375,20,0.3016759776536313,15215
285,1.1981634311765625,0.8873779439817175,0.8391920457214437,1.288888888888889,0.35845947265625,22,0.16626936829559,23492
286,2.2227166736846242,0.5905570191352084,0.24521021820117084,0.8275862068965517,0.285614013671875,20,0.29495672614595575,18718
287,1.7178788072558386,0.8316542763843535,0.5625271951962405,1.8125,0.2739715576171875,20,0.28359788359788357,17955
288,1.859448231109984,0.6365440747227087,0.3790312381434172,0.6508620689655172,0.24957275390625,19,0.2627170457324529,16356
289,1.2240578370182267,0.8887779220346882,0.7796293827489668,1.4146341463414633,0.407379150390625,22,0.2687841785901566,26698
290,1.796389547429496,0.6909891580032889,0.608616662341033,1.9661016949152543,0.18914794921875,21,0.3654404646660213,12396
291,1.8026036293282328,0.6447046283496827,0.5684764991896273,1.3892215568862276,0.2953338623046875,20,0.34838543012141565,19355
292,2.081791168510848,0.7393029225637294,0.6023802439750074,1.0593607305936072,0.410888671875,21,0.2320632798573975,26928
293,1.1970598503102483,0.8724097415082247,0.5611411095713671,1.0265486725663717,0.498504638671875,21,0.14426078971533518,32670
294,1.87675692732567,0.7384507990326843,0.531382483714197,0.9482758620689655,0.45196533203125,22,0.28649561107359894,29620
295,1.5219954529032993,0.784032099364913,0.5200673867802993,1.008695652173913,0.468109130859375,20,0.2690527413781863,30678
296,1.416065441475571,0.8230725763217758,0.6053695068531864,0.8146551724137931,0.4333953857421875,18,0.18163574270323557,28403
297,1.3849220369779478,0.8420838782584406,0.6147253603428127,1.0265486725663717,0.5059814453125,20,0.19523522316043426,33160
298,1.9361042515884668,0.739376526361155,0.4065369479667687,0.8706896551724138,0.392669677734375,17,0.1362788528794591,25734
299,1.141868130322296,0.9293235231087935,0.4918581716435026,1.0841121495327102,0.49627685546875,20,0.18767679252244496,32524
300,2.314794682130868,0.6294714779534826,0.40772352035819226,1.183673469387755,0.307037353515625,18,0.22746247887883908,20122
301,2.609633957860671,0.5972454278618198,0.5804819757020514,0.771551724137931,0.3027191162109375,21,0.25419628005443823,19839
302,2.1969766348380997,0.5386464185662018,0.31497122355930934,1.0497737556561086,0.2684478759765625,21,0.2629454896833968,17593
303,1.785930096833784,0.7714193216659366,0.48511511951899106,1.2747252747252746,0.309051513671875,21,0.2233632862644416,20254
304,1.2062112809680958,0.8752992492134916,0.7016911155514401,1.045045045045045,0.5327911376953125,23,0.16398888793424407,34917
305,1.4257117686915237,0.8582358947807452,0.7482275736802015,1.1958762886597938,0.4552764892578125,22,0.2716761068472031,29837
306,1.922045211662529,0.7772630524602478,0.6156721714853547,1.0,0.52099609375,22,0.29440018744142454,34144
307,1.946675629332731,0.8306175909070728,0.837239753830038,0.9655172413793104,0.428192138671875,21,0.24841422564321858,28062
308,2.218609497609386,0.6383481716211458,0.44052213393870604,0.5517241379310345,0.1936492919921875,22,0.3017886691356079,12691
309,1.8120122700747368,0.8079298699935259,0.66922131443858,1.4871794871794872,0.3522796630859375,21,0.2216398839173561,23087
310,2.3390877743608445,0.693422519509476,0.42003444546801777,0.7198275862068966,0.2704925537109375,20,0.2721836746206352,17727
311,1.8676433737330298,0.6670602336356644,0.39718225419664266,0.6896551724137931,0.28448486328125,20,0.22720446256168203,18644
312,1.7708140860647066,0.6519823788546255,0.22251183964169022,0.771551724137931,0.254058837890625,19,0.20786786786786787,16650
313,1.9708830476794248,0.7410903286254641,0.6262564727383491,0.6939655172413793,0.32586669921875,19,0.2787507023787226,21356
314,1.2814869849302275,0.8275380750023263,0.7573362315976682,0.7801724137931034,0.4070892333984375,21,0.23051838524682333,26679
315,2.2869262373950234,0.6144240696130967,0.6371495939219283,1.0892018779342723,0.2860565185546875,21,0.31269003040486476,18747
316,1.320936351170766,0.789433252332053,0.63137432773926,1.1958762886597938,0.3841705322265625,19,0.10807483020216864,25177
317,1.1001899657878236,0.9215100881205759,0.7746557240228126,1.0,0.584014892578125,21,0.11339290379892356,38274
318,1.9893263361792575,0.623479712465506,0.4247567146749708,0.7758620689655172,0.2792510986328125,22,0.26659745369105514,18301
319,1.700343323094941,0.6009626485267215,0.3883144592154932,0.8189655172413793,0.258148193359375,21,0.2734956850691571,16918
320,1.006564372783753,0.9652888122999799,0.7167648463620443,1.6,0.329071044921875,18,0.1722155244366132,21566
321,1.219380070521778,0.9269643657848231,0.4399737769400967,1.7846153846153847,0.26812744140625,21,0.2896084680173002,17572
322,1.3308558661758325,0.8335173791870432,0.3976721629485936,0.9913793103448276,0.483734130859375,20,0.16232414358715538,31702
323,1.4834867285049826,0.8769667268506577,0.7514090055148173,1.2340425531914894,0.44097900390625,22,0.2569204152249135,28900
324,1.554785647136117,0.8587419768934531,0.675835462698532,1.0265486725663717,0.5103759765625,21,0.1912221956469744,33448
325,1.6497176952098336,0.8085475021657522,0.5613382899628253,0.5948275862068966,0.25634765625,19,0.19273809523809524,16800
326,2.024659077180088,0.7104776497939342,0.5303590735787856,1.0220264317180616,0.4103546142578125,20,0.2299483136875767,26893
327,1.4358660897694693,0.7474342605013495,0.4185889570552147,0.8103448275862069,0.3528289794921875,21,0.22782510919863339,23123
328,1.2557255560664262,0.8844989007948099,0.5442881683487224,0.8318965517241379,0.4389495849609375,21,0.1454444328570932,28767
329,3.03272624552584,0.6065950766892635,0.24187341357569803,1.3975903614457832,0.2314300537109375,20,0.40034284960770095,15167
330,3.1986736961353857,0.5318721461187215,0.264487604610769,1.3181818181818181,0.244384765625,22,0.3858016983016983,16016
331,1.6513520889041928,0.753325592291552,0.7823404665509929,1.4683544303797469,0.282135009765625,20,0.295565170362358,18490
332,2.223665612944809,0.6235598988416747,0.6583219163864326,0.9612068965517241,0.30474853515625,22,0.2329761666332866,19972
333,2.0607209062479517,0.6738833883388339,0.5841522706113582,1.669064748201439,0.233673095703125,19,0.1644900091419616,15314
334,2.5158670565163144,0.6270301150738594,0.4758916565281424,0.9051724137931034,0.3516998291015625,20,0.18946592043038743,23049
335,1.9694453960759237,0.6563733573177435,0.3879966187658495,0.8922413793103449,0.3006591796875,21,0.26476857490864797,19704
336,1.9455657521218566,0.7619861570869696,0.59877759256453,1.045045045045045,0.4829559326171875,19,0.23263088054089917,31651
337,1.2033722398848936,0.8640164768356535,0.6366926765065338,0.9310344827586207,0.5312957763671875,23,0.17338234871765415,34819
338,2.262136311465421,0.5300144629671919,0.3785538924526808,1.008695652173913,0.2656097412109375,21,0.34262078474177055,17407
339,2.0834315615688,0.6412724141424374,0.3652539631187318,1.8709677419354838,0.19317626953125,20,0.2934439178515008,12660
340,2.622112076290593,0.5972577835012499,0.534766020400218,1.303370786516854,0.3007659912109375,20,0.28278626147836233,19711
341,1.8186307526839678,0.7257357102433503,0.6313473974345383,1.0220264317180616,0.4696197509765625,21,0.22705266920102674,30777
342,2.092714899541414,0.6937163090582391,0.4589863287762588,1.0841121495327102,0.4005889892578125,22,0.31386889117434197,26253
343,1.475924940191497,0.6918182798514936,0.6478790547482753,1.0,0.342620849609375,21,0.21831299545737953,22454
344,1.2075798378676206,0.8682670857126822,0.7359252713961121,0.9439655172413793,0.472137451171875,19,0.2121065218796458,30942
345,2.271157257059992,0.6468643344709898,0.7324858958794545,0.9094827586206896,0.37017822265625,20,0.2800082440230833,24260
346,2.1686157389975214,0.6398473618551406,0.47343517642287414,0.8189655172413793,0.332611083984375,21,0.28103495733553535,21798
347,2.3036775428690257,0.6346882388127724,0.5641979641979642,0.9741379310344828,0.339996337890625,22,0.3509559285521946,22282
348,2.048418050499379,0.6565523624951188,0.33564787572084265,1.1317073170731706,0.346343994140625,22,0.3910036126530972,22698
349,1.8753812684513103,0.7619334384243434,0.6380321376894372,0.7413793103448276,0.3282012939453125,20,0.28713561764842627,21509
350,2.8977329971219548,0.5829610229548606,0.44529321894464685,0.9655172413793104,0.37530517578125,18,0.2882582533745324,24596
351,1.2385742569329783,0.8564169326390055,0.8373727362825479,0.6206896551724138,0.3111724853515625,21,0.16363458049330654,20393
352,1.81108262453973,0.7036555105005144,0.32571265678449257,0.9137931034482759,0.3548126220703125,18,0.300477357760289,23253
353,1.1276331545990808,0.8729068871295453,0.6763993541442411,0.853448275862069,0.380218505859375,21,0.14688177221285817,24918
354,2.404352635631016,0.689094345704699,0.502555910543131,1.0593607305936072,0.3588104248046875,20,0.20025515628322346,23515
355,1.25784527319816,0.8556153028365406,0.6332941176470588,0.8577586206896551,0.423675537109375,19,0.1485990059785349,27766
356,1.6590800209115888,0.6427346281120602,0.47883281511600095,1.1485148514851484,0.2830352783203125,22,0.34115046633241686,18549
357,2.0312448486266357,0.7116111000666565,0.47362812999467235,1.0220264317180616,0.464263916015625,22,0.24843883520673107,30426
358,1.7838722956946351,0.6277777777777778,0.3185354077253219,0.47413793103448276,0.1500091552734375,19,0.2028277896450005,9831
359,2.680963236671874,0.5331081651608545,0.31544295357946495,0.6724137931034483,0.2408447265625,22,0.28858337557019764,15784
360,1.7429865833123244,0.7089742397470473,0.49988195482804754,1.2210526315789474,0.2908172607421875,20,0.19969568183010653,19059
361,1.0449922272066965,0.9537066526781198,0.8687958883994126,0.7974137931034483,0.3883819580078125,19,0.20700899697481634,25453
362,1.1444752733557368,0.8445243699256869,0.8422752971039575,1.0892018779342723,0.487274169921875,22,0.22214567545562722,31934
363,1.0962066634575351,0.934093393721693,0.6336173932044139,1.2275132275132274,0.4563140869140625,18,0.1300451429526835,29905
364,1.5146047432815817,0.7540840195500447,0.3924708526478438,1.3181818181818181,0.302520751953125,19,0.22470493291637245,19826
365,1.6049944679335328,0.7814418785754934,0.37048904764406154,1.0892018779342723,0.398101806640625,21,0.2346492909160598,26090
366,1.083939998877405,0.9307291094091636,0.8726437120597704,0.9008620689655172,0.581329345703125,20,0.19418342170192662,38098
367,2.0209759518948065,0.713900326565384,0.3506144651131556,1.2210526315789474,0.306884765625,21,0.27073389021479716,20112
368,2.5633332202583547,0.48300065803904363,0.1608358094507812,1.3257142857142856,0.1847991943359375,22,0.2654611510197341,12111
369,1.7028676492188106,0.8314259860541864,0.6546610169491526,1.45,0.357513427734375,21,0.22458386683738796,23430
370,1.05033061758287,0.9583703265265858,0.5535300231870153,0.5258620689655172,0.296478271484375,21,0.09773546062789501,19430
371,1.4606661919225907,0.798951475249939,0.38766146678901675,0.6551724137931034,0.2999725341796875,18,0.20891194872577445,19659
372,1.0749967482513028,0.9105498621443063,0.8460686600221484,0.9008620689655172,0.5341644287109375,21,0.1739080755277516,35007
373,2.3989952221619797,0.7241470584137863,0.6359287467740921,1.2340425531914894,0.396575927734375,22,0.23963062716429395,25990
374,1.2840258040734411,0.8573155985489722,0.6747524302716453,1.901639344262295,0.281280517578125,21,0.23125745904307257,18434
375,1.8045308478543485,0.7218749533797795,0.6161656646626587,1.281767955801105,0.369171142578125,22,0.312267504339919,24194
376,1.662900171879577,0.6929089893914014,0.7019984326018809,1.5364238410596027,0.265106201171875,22,0.3691723264648325,17374
377,1.737388486839869,0.796934286326564,0.799806411205375,1.008695652173913,0.482330322265625,20,0.2793419803859538,31610
378,1.5577664404206144,0.8059645301386256,0.7176342483809961,1.0131004366812226,0.4573211669921875,21,0.2989556571352307,29971
379,1.993185409998204,0.7093049860082015,0.8665246387550944,1.3567251461988303,0.3074798583984375,20,0.3037070120589549,20151
380,2.5852029415469895,0.4504235901538014,0.1884113584036838,1.1776649746192893,0.18902587890625,20,0.3349208911850178,12388
381,2.3346292801734885,0.5021524853560423,0.405451672372926,1.4871794871794872,0.1628570556640625,22,0.3505106343108779,10673
382,2.49437530756088,0.7085075066234913,0.5112394826070576,2.188679245283019,0.183624267578125,22,0.33953797573541633,12034
383,1.9981582910950333,0.7333482592634053,0.4123607617678764,1.45,0.2998809814453125,24,0.45392560932173204,19653
384,2.8346902059109973,0.48022284122562675,0.2001172418846633,1.0943396226415094,0.249908447265625,22,0.49090243008914397,16378
385,2.176269160060304,0.7697288991329162,0.8461740961740962,1.3181818181818181,0.3210296630859375,20,0.21289034649935834,21039
386,3.520801733255033,0.4379621153439899,0.19502353732347008,1.183673469387755,0.1898040771484375,21,0.449634214969049,12439
387,1.5955096490105702,0.6944743210540468,0.510269717125941,0.7155172413793104,0.315277099609375,20,0.21938824895944245,20662
388,1.6306252832606634,0.8325024183346975,0.6630660985036171,1.0,0.51214599609375,21,0.22845906328208795,33564
389,1.7145095293488026,0.7984436212456361,0.5371196962700734,1.0943396226415094,0.4571533203125,22,0.2540053404539386,29960
390,2.154832749390798,0.7434264177558352,0.46805362116991645,0.5948275862068966,0.2573394775390625,19,0.3063741476430477,16865
391,2.864297493095807,0.5032545722267329,0.2764397905759162,1.1776649746192893,0.2790069580078125,20,0.31916871752802844,18285
392,3.1435253942520816,0.5649886034274136,0.4356810868787987,1.183673469387755,0.306365966796875,21,0.34540292857854366,20078
393,1.2896639850058762,0.8802069952655338,0.7363886475528526,0.6681034482758621,0.3659515380859375,20,0.19005128632781554,23983
394,1.735819802985669,0.653229661259998,0.3900454329694175,0.9094827586206896,0.3127899169921875,20,0.23225523196253475,20499
395,2.0311751917808203,0.6779936770877628,0.49188397542817625,0.8060344827586207,0.27978515625,18,0.27585078534031415,18336
396,1.3379825378693344,0.8571244649007049,0.7635761589403973,0.8362068965517241,0.406341552734375,20,0.21430717236199776,26630
397,1.9761936005286762,0.676460023065434,0.5126405681914264,0.6767241379310345,0.272979736328125,20,0.24997205142537732,17890
398,2.161294795850312,0.6083019326607512,0.3680038269664457,0.8275862068965517,0.305450439453125,21,0.2769507443301029,20018
399,1.2376834402615928,0.8710963279744462,0.7182878566965215,1.1262135922330097,0.503509521484375,21,0.1524031759500576,32998
400,1.2662319963664022,0.856485167865881,0.5533266817203172,1.1485148514851484,0.45135498046875,22,0.16950642325895876,29580
401,1.5058188880676502,0.7958076944145197,0.7324111614595755,0.5948275862068966,0.33251953125,21,0.22765234948604993,21792
402,3.087271452148788,0.6125310152169764,0.5949218397036233,0.6724137931034483,0.2693328857421875,21,0.30621494532887655,17651
403,2.0314538348112183,0.7095120592215235,0.4825360920763755,1.0943396226415094,0.34002685546875,19,0.23770418237300306,22284
404,2.540439213751683,0.616725901211286,0.30828409650418515,1.1047619047619048,0.3243560791015625,20,0.2760502422731336,21257
405,2.913385721884562,0.5772597040700185,0.3825040731921293,1.0740740740740742,0.336639404296875,18,0.22835645000453267,22062
406,1.087899707069706,0.9183467741935484,0.6661789450581608,0.6120689655172413,0.3475189208984375,21,0.17286498353457738,22775
407,1.8098020811140347,0.7146891562536268,0.491161514246509,0.7068965517241379,0.281890869140625,20,0.3050232759553968,18474
408,1.8237725163130527,0.7492274116106503,0.434704112337011,0.8275862068965517,0.327392578125,21,0.22250186428038776,21456
409,1.5797827147198764,0.7793418441840441,0.6629653299249081,1.2747252747252746,0.3176422119140625,20,0.24451169717058174,20817
410,1.181834526827313,0.8675564822562724,0.6214747205414829,0.9741379310344828,0.482513427734375,22,0.16011004996521408,31622
411,1.368249747342495,0.8295232429676214,0.7194950088079859,1.1207729468599035,0.4468231201171875,22,0.2449885599153092,29283
412,1.541383880801563,0.8201636212217704,0.7611108189133751,0.5474137931034483,0.255462646484375,19,0.24041333174053278,16742
413,1.9413870316275517,0.6345418451572459,0.4994815070860698,0.8146551724137931,0.2316741943359375,18,0.26727260752157017,15183
414,2.1297388077410644,0.6343616632118034,0.5872589699780327,1.8412698412698412,0.198455810546875,20,0.3010918037828694,13006
415,1.5685519932810663,0.7027984237042949,0.641309412861137,1.7709923664122138,0.2149810791015625,21,0.28710341401093054,14089
416,1.8931875832492882,0.6768339302241358,0.6087483262130969,0.853448275862069,0.384979248046875,20,0.2479191438763377,25230
417,1.5183210279068655,0.7908741184013678,0.4377387813248721,0.8146551724137931,0.3387908935546875,20,0.21154798901049407,22203
418,1.9111194226016082,0.5653264121062819,0.3876471223409999,1.6571428571428573,0.1960906982421875,20,0.27958913703213756,12851
419,1.6941936060912082,0.6781583547175425,0.3610240334378265,0.7887931034482759,0.2782440185546875,20,0.2711817932547299,18235
420,1.7493128284214403,0.7792122268106298,0.4485080336648814,0.8879310344827587,0.433319091796875,21,0.11462074793999577,28398
421,1.2974692524253966,0.8277958476456819,0.7240353265170459,0.8146551724137931,0.41552734375,20,0.10179200940070506,27232
422,1.3399333282989498,0.7886488478615679,0.35764350453172206,0.7586206896551724,0.3428497314453125,21,0.20312430459744538,22469
423,1.6275524120333553,0.7217605611551707,0.5430289111051068,0.8103448275862069,0.3485565185546875,19,0.20439521954209167,22843
424,3.6210623505014348,0.5422571739312306,0.4650994575045208,1.2210526315789474,0.24725341796875,20,0.3470747963465811,16204
425,2.356354274613423,0.5197989456908177,0.30005519102226036,0.6163793103448276,0.1617431640625,19,0.1941509433962264,10600
426,2.0062547076233277,0.6439001149070934,0.5173028661999736,1.0,0.3505706787109375,18,0.21057671381936888,22975
427,1.7517168462175605,0.7394526338318307,0.4450020911752405,0.5086206896551724,0.21087646484375,22,0.22199710564399422,13820
428,1.776867980790026,0.7720691425637515,0.6988777585297884,0.8491379310344828,0.34417724609375,22,0.21626174853697464,22556
429,2.1925166568485457,0.663475580074639,0.5207810320781032,0.6637931034482759,0.24957275390625,20,0.2570921985815603,16356
430,2.3097058770859804,0.6982642720979232,0.3796685433351836,1.45,0.2654876708984375,22,0.23599057417092936,17399
431,3.205326014305731,0.5973910782829441,0.30793183111795625,0.9353448275862069,0.29803466796875,22,0.29577104239197216,19532
432,2.4829762888913804,0.6583175858871583,0.6835154280225717,0.9137931034482759,0.42791748046875,22,0.25852232206532594,28044
433,1.77997367971538,0.6589688048984326,0.2785756833675293,1.1372549019607843,0.294769287109375,20,0.19634537736825758,19318
434,2.335991651096264,0.6931204267250223,0.3739324928832859,1.1485148514851484,0.3093109130859375,19,0.2250505648463322,20271
435,1.8122615744362789,0.7744428603586704,0.5948389090628139,1.380952380952381,0.314971923828125,20,0.23999612440654974,20642
436,1.0839625774773225,0.8983291471005788,0.8056444026340546,0.8017241379310345,0.4393157958984375,21,0.18175818832273974,28791
437,1.7704012795508044,0.65158908424341,0.8405775962660443,1.8125,0.1925506591796875,21,0.34495601870195736,12619
438,1.750665626577453,0.7659803352051464,0.4651028806584362,0.6379310344827587,0.2716217041015625,21,0.18684343576203585,17801
439,2.123353786483307,0.6296787681421622,0.35250431778929187,0.6896551724137931,0.238983154296875,21,0.2695696590473758,15662
440,1.219089556623536,0.8488783704512814,0.6703550390065276,0.6594827586206896,0.3201751708984375,22,0.21136157842062622,20983
441,2.0413731853451984,0.7006667635330395,0.34724033029117773,0.9137931034482759,0.33111572265625,19,0.21465437788018432,21700
442,1.175385364394877,0.9146389192544907,0.8599264504089138,1.0593607305936072,0.517059326171875,21,0.2009974620787346,33886
443,1.4086787826116787,0.7930994853983374,0.5745576230796532,1.0175438596491229,0.4738616943359375,21,0.18232168732893253,31055
444,2.2764071066935885,0.5818692536769965,0.44521963824289407,0.9956896551724138,0.34136962890625,19,0.2709637046307885,22372
445,2.98530757292055,0.5802316519308807,0.5384231714703053,0.9612068965517241,0.3294525146484375,21,0.2786346162752999,21591
446,1.418179682509994,0.8584586260875896,0.8209266409266409,0.7327586206896551,0.3598175048828125,21,0.17429286289809592,23581
447,2.374232480949763,0.572010967084392,0.39793018768637084,0.9353448275862069,0.30401611328125,20,0.22942180285083316,19924
448,2.8109555798606873,0.5155675654195394,0.3243505333537488,0.6508620689655172,0.197967529296875,21,0.3073069215353785,12974
449,1.2768527506605247,0.8835603930019358,0.8228468088312862,1.3567251461988303,0.3691253662109375,21,0.17374230085569015,24191
450,1.6008646347971875,0.801452642677236,0.5627807812381025,1.4146341463414633,0.31317138671875,22,0.2592087312414734,20524
451,1.9824190870491263,0.6655705259952805,0.5089741819687975,1.1262135922330097,0.3335418701171875,22,0.25650761699986274,21859
452,2.3742081362367364,0.6303480148448988,0.41763779527559053,1.7709923664122138,0.2060394287109375,22,0.4087239872620899,13503
453,1.689776861802834,0.7841942578612614,0.5592128590001182,0.8189655172413793,0.4026031494140625,21,0.2111805950350578,26385
454,2.351488654080571,0.5652131499365916,0.3463981409759876,1.1047619047619048,0.265228271484375,21,0.28644574847543436,17382
455,2.3586336512908006,0.6471771980534924,0.5087001023541453,1.2210526315789474,0.2698974609375,22,0.35295115332428767,17688
456,1.462053811275142,0.785583784881088,0.3834561654383456,1.1262135922330097,0.383819580078125,21,0.15444859664466884,25154
457,1.8981118165640845,0.6141980770365127,0.3081030150753769,0.8793103448275862,0.3177642822265625,22,0.21450180072028813,20825
458,1.6966231482062348,0.676425068526357,0.5257402422611036,1.3647058823529412,0.276763916015625,19,0.19450876612636453,18138
459,1.7121955713311663,0.7048449867453797,0.4573938734255948,1.3647058823529412,0.2860260009765625,18,0.24278474259802613,18745
460,2.0274965528807485,0.7226854027120644,0.7802960969044415,1.0,0.5045928955078125,17,0.2438840001209592,33069
461,2.440905137557499,0.5945382530748384,0.5821920183072709,0.9698275862068966,0.34814453125,22,0.2552594670406732,22816
462,1.634481781067528,0.6776042468072011,0.5178802240413615,1.4146341463414633,0.2687835693359375,21,0.3074652284984388,17615
463,1.170270643736235,0.8564461374177199,0.6949280847842544,0.9482758620689655,0.40997314453125,21,0.1686764924817627,26868
464,1.5275870189284546,0.7693543675138768,0.6297671540187205,1.4777070063694266,0.32147216796875,21,0.315074995253465,21068
465,1.830612901316597,0.6936157712644428,0.5489067055393586,0.8491379310344828,0.3242645263671875,20,0.27857512587642935,21251
466,2.694493583189307,0.5775172549515737,0.4836053733930377,1.2960893854748603,0.313446044921875,22,0.33093174958621363,20542
